Customer ID,Age,Gender,Location,Last Purchase Date,Churn
1916,51,Male,Alabama,30/3/2023,0
1917,26,Male,Connecticut,6/9/2022,0
1918,38,Male,Hawaii,13/9/2023,0
1919,35,Male,Idaho,14/5/2022,1
1920,34,Male,Virginia,10/2/2023,0
1921,51,Male,Connecticut,22/4/2022,1
1922,47,Male,Michigan,6/7/2022,0
1923,18,Male,Kentucky,3/8/2023,0
1924,64,Male,Nebraska,28/11/2022,0
1925,30,Male,Michigan,23/9/2023,0
1926,59,Male,Utah,6/7/2023,0
1927,66,Male,New Mexico,4/3/2022,1
1928,40,Male,Florida,3/8/2022,0
1929,25,Male,Mississippi,22/11/2023,0
1930,59,Male,Hawaii,27/7/2022,0
1931,66,Male,North Carolina,27/9/2022,0
1932,54,Male,Illinois,5/1/2022,1
1933,42,Male,Maryland,15/5/2022,1
1934,48,Male,Montana,4/3/2023,0
1935,34,Male,Michigan,16/3/2022,1
1936,19,Male,North Carolina,5/6/2022,1
1937,70,Male,Minnesota,25/6/2023,0
1938,43,Male,Delaware,1/8/2022,0
1939,46,Male,Kentucky,4/6/2022,1
1940,66,Male,Ohio,14/4/2022,1
1941,50,Male,Alaska,20/11/2023,0
1942,55,Male,Vermont,25/12/2023,0
1943,63,Male,Alabama,18/8/2023,0
1944,32,Male,Wisconsin,19/12/2022,0
1945,30,Male,Arkansas,20/12/2022,0
1946,35,Male,Georgia,17/8/2023,0
1947,59,Male,Louisiana,17/1/2023,0
1948,59,Male,New York,25/9/2023,0
1949,54,Male,Connecticut,30/9/2023,0
1950,63,Male,Nebraska,15/8/2022,0
1951,43,Male,Arkansas,13/1/2023,0
1952,33,Male,Connecticut,22/9/2023,0
1953,57,Male,Maryland,20/11/2022,0
1954,25,Male,Colorado,20/10/2022,0
1955,26,Male,Colorado,11/11/2023,0
1956,50,Male,Maine,22/10/2023,0
1957,70,Male,Oklahoma,10/11/2022,0
1958,68,Male,South Carolina,19/3/2023,0
1959,39,Male,Nevada,5/5/2022,1
1960,46,Male,Colorado,27/11/2022,0
1961,57,Male,Massachusetts,1/4/2023,0
1962,47,Male,Nevada,9/9/2022,0
1963,40,Male,Iowa,6/7/2022,0
1964,52,Male,Michigan,31/7/2023,0
1965,40,Male,West Virginia,23/12/2022,0
1966,67,Male,Indiana,7/9/2023,0
1967,67,Male,Indiana,1/10/2023,0
1968,37,Male,Georgia,8/6/2022,1
1969,67,Male,Minnesota,5/11/2023,0
1970,64,Male,Louisiana,9/3/2022,1
1971,28,Male,Maryland,26/2/2023,0
1972,54,Male,Pennsylvania,14/2/2022,1
1973,54,Male,Louisiana,1/8/2022,0
1974,24,Male,Maryland,22/12/2022,0
1975,27,Male,Tennessee,31/1/2022,1
1976,53,Male,Illinois,9/6/2023,0
1977,32,Male,Wyoming,10/12/2022,0
1978,24,Male,Florida,24/12/2022,0
1979,45,Male,Massachusetts,12/8/2022,0
1980,49,Male,Tennessee,11/4/2023,0
1981,51,Male,Iowa,8/7/2022,0
1982,69,Male,Michigan,17/10/2023,0
1983,41,Male,Kansas,20/11/2023,0
1984,59,Male,Georgia,2/5/2022,1
1985,26,Male,West Virginia,5/5/2022,1
1986,23,Male,Tennessee,27/8/2023,0
1987,62,Male,Arkansas,27/10/2023,0
1988,69,Male,Vermont,21/1/2023,0
1989,46,Male,Virginia,2/9/2023,0
1990,35,Male,Maryland,24/6/2022,0
1991,32,Male,Connecticut,31/10/2023,0
1992,46,Male,Missouri,9/7/2023,0
1993,33,Male,New Jersey,9/12/2023,0
1994,32,Male,Arkansas,25/6/2023,0
1995,33,Male,Nevada,6/5/2023,0
1996,67,Male,Missouri,3/11/2022,0
1997,67,Male,South Dakota,12/6/2022,1
1998,42,Male,Connecticut,5/8/2022,0
1999,20,Male,Vermont,15/3/2022,1
2000,39,Male,Tennessee,12/10/2023,0
2001,26,Male,California,25/9/2022,0
2002,51,Male,Wyoming,22/10/2022,0
2003,31,Male,New York,29/9/2022,0
2004,68,Male,Maine,6/3/2022,1
2005,44,Male,Georgia,28/9/2023,0
2006,18,Male,Tennessee,14/7/2023,0
2007,58,Male,New Mexico,25/7/2023,0
2008,26,Male,Virginia,31/1/2023,0
2009,57,Male,Florida,16/3/2022,1
2010,37,Male,Alabama,26/11/2022,0
2011,24,Male,Texas,20/12/2022,0
2012,57,Male,West Virginia,22/7/2023,0
2013,48,Male,Nevada,23/7/2022,0
2014,39,Male,Virginia,30/7/2022,0
2015,51,Male,Wisconsin,24/12/2023,0
2016,57,Male,Virginia,9/9/2023,0
2017,53,Male,Maine,16/9/2023,0
2018,70,Male,Massachusetts,1/8/2023,0
2019,60,Male,Arkansas,18/7/2023,0
2020,31,Male,Idaho,10/4/2022,1
2021,41,Male,Pennsylvania,15/5/2022,1
2022,62,Male,Maine,9/1/2022,1
2023,59,Male,Alabama,12/4/2022,1
2024,46,Male,Idaho,7/2/2023,0
2025,62,Male,Arkansas,27/8/2022,0
2026,42,Male,Delaware,14/6/2023,0
2027,37,Male,Maine,16/12/2022,0
2028,50,Male,Nebraska,20/11/2023,0
2029,29,Male,Ohio,23/6/2022,0
2030,25,Male,Montana,28/9/2023,0
2031,66,Male,New Mexico,9/3/2022,1
2032,21,Male,North Carolina,12/8/2022,0
2033,46,Male,South Carolina,21/5/2022,1
2034,57,Male,Illinois,12/11/2022,0
2035,61,Male,Alabama,4/12/2022,0
2036,53,Male,Oklahoma,5/6/2023,0
2037,37,Male,Minnesota,27/3/2023,0
2038,39,Male,Illinois,15/7/2023,0
2039,53,Male,Arkansas,12/10/2022,0
2040,35,Male,Minnesota,21/11/2023,0
2041,69,Male,South Carolina,23/3/2022,1
2042,66,Male,New York,20/3/2022,1
2043,19,Male,Alabama,30/9/2023,0
2044,47,Male,New York,14/9/2023,0
2045,49,Male,Missouri,24/6/2022,0
2046,31,Male,Georgia,6/6/2023,0
2047,39,Male,Oklahoma,13/4/2022,1
2048,58,Male,Connecticut,22/5/2022,1
2049,45,Male,Michigan,15/3/2023,0
2050,68,Male,Rhode Island,26/10/2022,0
2051,35,Male,Mississippi,18/5/2022,1
2052,65,Male,Massachusetts,24/12/2022,0
2053,45,Male,New Hampshire,27/1/2023,0
2054,19,Male,Wyoming,6/10/2022,0
2055,65,Male,New Jersey,14/3/2022,1
2056,28,Male,Texas,29/9/2022,0
2057,55,Male,Minnesota,30/10/2022,0
2058,66,Male,South Dakota,28/7/2023,0
2059,29,Male,Washington,9/8/2023,0
2060,56,Male,California,24/6/2023,0
2061,21,Male,Wisconsin,25/10/2023,0
2062,32,Male,Michigan,2/2/2022,1
2063,54,Male,South Carolina,2/5/2023,0
2064,61,Male,Indiana,7/10/2023,0
2065,31,Male,Arkansas,23/1/2022,1
2066,27,Male,Oregon,7/7/2022,0
2067,64,Male,Illinois,27/2/2022,1
2068,60,Male,Maryland,29/1/2022,1
2069,70,Male,Vermont,29/5/2023,0
2070,36,Male,Texas,4/3/2023,0
2071,56,Male,Nebraska,19/12/2022,0
2072,69,Male,South Carolina,25/10/2023,0
2073,39,Male,Massachusetts,10/8/2022,0
2074,38,Male,Texas,5/10/2022,0
2075,36,Male,Florida,4/7/2022,0
2076,46,Male,South Carolina,12/12/2023,0
2077,59,Male,Florida,14/12/2023,0
2078,64,Male,Nebraska,27/11/2023,0
2079,49,Male,Hawaii,26/10/2023,0
2080,32,Male,Montana,16/11/2022,0
2081,29,Male,South Dakota,20/10/2022,0
2082,24,Male,Alabama,30/10/2022,0
2083,41,Male,Arkansas,14/12/2022,0
2084,41,Male,Mississippi,31/7/2022,0
2085,32,Male,Vermont,24/10/2023,0
2086,69,Male,New York,24/6/2023,0
2087,65,Male,North Dakota,23/8/2022,0
2088,54,Male,Wisconsin,16/10/2023,0
2089,39,Male,California,21/9/2023,0
2090,37,Male,Maryland,2/6/2023,0
2091,51,Male,Massachusetts,7/5/2023,0
2092,26,Male,Washington,13/10/2023,0
2093,42,Male,Minnesota,22/12/2022,0
2094,21,Male,Washington,20/7/2022,0
2095,53,Male,South Carolina,25/1/2022,1
2096,36,Male,New Mexico,10/3/2023,0
2097,21,Male,North Carolina,28/10/2022,0
2098,33,Male,Iowa,7/7/2023,0
2099,49,Male,Louisiana,5/2/2022,1
2100,31,Male,Oklahoma,2/8/2023,0
2101,68,Male,Michigan,12/10/2023,0
2102,49,Male,Oregon,7/5/2023,0
2103,23,Male,Idaho,6/6/2023,0
2104,30,Male,Indiana,20/2/2023,0
2105,53,Male,New Mexico,22/6/2022,0
2106,65,Male,South Carolina,18/3/2022,1
2107,60,Male,Vermont,17/7/2022,0
2108,46,Male,Delaware,23/6/2022,0
2109,54,Male,North Dakota,3/2/2023,0
2110,59,Male,California,30/7/2022,0
2111,52,Male,Montana,21/6/2023,0
2112,41,Male,Missouri,9/1/2023,0
2113,43,Male,Tennessee,15/5/2023,0
2114,63,Male,Virginia,1/3/2023,0
2115,37,Male,Vermont,28/3/2022,1
2116,44,Male,Rhode Island,26/8/2023,0
2117,67,Male,Kansas,13/1/2022,1
2118,27,Male,Colorado,13/2/2022,1
2119,60,Male,Georgia,6/4/2022,1
2120,58,Male,Nebraska,22/5/2022,1
2121,53,Male,Missouri,4/2/2023,0
2122,43,Male,Alaska,5/11/2022,0
2123,32,Male,Virginia,12/9/2023,0
2124,54,Male,Nebraska,23/5/2023,0
2125,47,Male,Rhode Island,16/3/2023,0
2126,57,Male,New Hampshire,1/8/2023,0
2127,63,Male,Alabama,22/1/2022,1
2128,70,Male,North Carolina,8/4/2022,1
2129,62,Male,New Mexico,7/5/2023,0
2130,40,Male,Minnesota,7/2/2022,1
2131,25,Male,Arizona,21/3/2023,0
2132,19,Male,Montana,26/12/2022,0
2133,25,Male,Vermont,29/11/2023,0
2134,21,Male,Maine,10/9/2022,0
2135,55,Male,Virginia,23/6/2022,0
2136,34,Male,California,6/5/2023,0
2137,47,Male,New York,22/1/2023,0
2138,27,Male,Indiana,16/11/2022,0
2139,67,Male,Mississippi,16/11/2023,0
2140,40,Male,New York,23/7/2022,0
2141,53,Male,New Mexico,14/8/2023,0
2142,24,Male,Kentucky,2/6/2022,1
2143,47,Male,North Dakota,5/11/2023,0
2144,53,Male,Arkansas,28/2/2023,0
2145,47,Male,Maryland,19/1/2023,0
2146,38,Male,Connecticut,21/3/2023,0
2147,48,Male,Utah,11/1/2023,0
2148,47,Male,Missouri,8/5/2023,0
2149,19,Male,Nebraska,9/5/2022,1
2150,38,Male,Hawaii,6/12/2023,0
2151,57,Male,Illinois,21/6/2023,0
2152,70,Male,Vermont,5/11/2022,0
2153,38,Male,New Jersey,21/9/2023,0
2154,35,Male,Kentucky,11/4/2023,0
2155,46,Male,Wyoming,15/4/2023,0
2156,32,Male,Hawaii,27/12/2022,0
2157,38,Male,Missouri,9/3/2023,0
2158,41,Male,Mississippi,24/9/2022,0
2159,19,Male,Massachusetts,1/10/2022,0
2160,18,Male,Louisiana,26/1/2022,1
2161,45,Male,West Virginia,6/1/2023,0
2162,23,Male,Washington,25/8/2022,0
2163,60,Male,Oregon,4/5/2022,1
2164,52,Male,New York,29/8/2023,0
2165,42,Male,Iowa,9/12/2022,0
2166,29,Male,Idaho,26/12/2023,0
2167,31,Male,New Jersey,9/12/2023,0
2168,30,Male,Ohio,4/6/2022,1
2169,23,Male,Connecticut,16/10/2022,0
2170,31,Male,Florida,14/9/2023,0
2171,40,Male,South Carolina,12/2/2022,1
2172,39,Male,Missouri,8/9/2022,0
2173,28,Male,Rhode Island,18/9/2023,0
2174,23,Male,Delaware,20/6/2022,0
2175,42,Male,Colorado,26/3/2023,0
2176,68,Male,Nebraska,8/12/2023,0
2177,24,Male,Vermont,22/7/2022,0
2178,24,Male,Montana,26/2/2022,1
2179,21,Male,Florida,1/8/2022,0
2180,49,Male,Delaware,21/3/2023,0
2181,41,Male,Connecticut,24/9/2022,0
2182,22,Male,Hawaii,17/11/2023,0
2183,42,Male,New Mexico,23/4/2023,0
2184,30,Male,Kansas,20/4/2022,1
2185,38,Male,Nevada,5/11/2023,0
2186,40,Male,North Carolina,14/11/2022,0
2187,55,Male,New Mexico,27/2/2023,0
2188,37,Male,Idaho,13/5/2022,1
2189,41,Male,California,9/2/2022,1
2190,38,Male,Wisconsin,24/10/2023,0
2191,42,Male,Alaska,5/8/2023,0
2192,26,Male,Pennsylvania,2/10/2023,0
2193,41,Male,Virginia,21/7/2022,0
2194,27,Male,California,8/1/2022,1
2195,61,Male,Kentucky,10/6/2023,0
2196,58,Male,New York,7/1/2023,0
2197,25,Male,Vermont,8/10/2023,0
2198,33,Male,Pennsylvania,20/1/2022,1
2199,57,Male,New York,3/2/2023,0
2200,39,Male,North Carolina,15/3/2023,0
2201,60,Male,Wyoming,4/11/2023,0
2202,39,Male,Ohio,29/9/2023,0
2203,42,Male,Alabama,8/11/2022,0
2204,53,Male,Rhode Island,9/7/2023,0
2205,20,Male,Oregon,6/11/2022,0
2206,46,Male,North Dakota,13/8/2023,0
2207,46,Male,Illinois,9/4/2022,1
2208,69,Male,New Mexico,11/8/2022,0
2209,28,Male,Colorado,16/8/2022,0
2210,42,Male,Utah,28/3/2022,1
2211,30,Male,Virginia,22/7/2022,0
2212,50,Male,Maine,1/10/2023,0
2213,59,Male,Nebraska,24/3/2023,0
2214,54,Male,Hawaii,12/7/2023,0
2215,50,Male,Idaho,19/9/2022,0
2216,25,Male,West Virginia,3/9/2022,0
2217,41,Male,Vermont,20/9/2022,0
2218,35,Male,Indiana,8/10/2022,0
2219,67,Male,Idaho,20/11/2023,0
2220,33,Male,Minnesota,19/2/2022,1
2221,19,Male,Wyoming,1/10/2022,0
2222,25,Male,Kansas,6/7/2022,0
2223,32,Male,Georgia,27/11/2023,0
2224,30,Male,Kansas,1/5/2023,0
2225,18,Male,Nebraska,26/11/2022,0
2226,38,Male,Washington,22/8/2023,0
2227,22,Male,Missouri,14/12/2023,0
2228,40,Male,Washington,24/6/2023,0
2229,54,Male,Kansas,5/3/2022,1
2230,70,Male,Minnesota,8/5/2023,0
2231,52,Male,Colorado,22/2/2022,1
2232,34,Male,Utah,9/9/2023,0
2233,65,Male,North Carolina,31/7/2022,0
2234,38,Male,Florida,20/9/2022,0
2235,35,Male,New Hampshire,10/1/2023,0
2236,40,Male,Illinois,3/5/2023,0
2237,23,Male,Louisiana,21/3/2022,1
2238,45,Male,Alabama,30/9/2023,0
2239,40,Male,Florida,5/8/2023,0
2240,42,Male,Alabama,10/3/2023,0
2241,57,Male,California,16/5/2023,0
2242,18,Male,Maryland,12/3/2023,0
2243,18,Male,Nevada,23/11/2023,0
2244,56,Male,Massachusetts,12/1/2023,0
2245,35,Male,South Carolina,5/2/2023,0
2246,49,Male,Delaware,23/11/2023,0
2247,49,Male,Hawaii,15/3/2022,1
2248,34,Male,Florida,12/9/2023,0
2249,63,Male,Rhode Island,16/12/2023,0
2250,42,Male,Wyoming,7/12/2023,0
2251,41,Male,Colorado,10/3/2022,1
2252,26,Male,Virginia,13/3/2022,1
2253,48,Male,Nebraska,27/1/2023,0
2254,62,Male,Oklahoma,16/11/2022,0
2255,24,Male,North Dakota,3/7/2022,0
2256,48,Male,Michigan,23/1/2023,0
2257,31,Male,California,7/11/2023,0
2258,41,Male,Tennessee,4/4/2023,0
2259,24,Male,Ohio,11/4/2022,1
2260,60,Male,Florida,10/1/2022,1
2261,38,Male,Missouri,3/12/2022,0
2262,58,Male,South Carolina,1/2/2023,0
2263,53,Male,Arizona,28/7/2023,0
2264,44,Male,Indiana,1/10/2022,0
2265,51,Male,North Dakota,16/7/2023,0
2266,36,Male,Montana,28/12/2023,0
2267,20,Male,Missouri,2/5/2022,1
2268,32,Male,Kentucky,19/2/2022,1
2269,66,Male,Georgia,24/2/2022,1
2270,49,Male,Kentucky,16/1/2023,0
2271,27,Male,Georgia,20/6/2023,0
2272,29,Male,Alaska,31/3/2023,0
2273,29,Male,Maine,15/6/2022,1
2274,55,Male,New Mexico,17/1/2022,1
2275,57,Male,New York,6/12/2022,0
2276,29,Male,Oklahoma,9/6/2022,1
2277,31,Male,Wyoming,13/2/2023,0
2278,25,Male,Alabama,14/3/2023,0
2279,61,Male,Maryland,17/2/2022,1
2280,53,Male,West Virginia,28/5/2023,0
2281,22,Male,Kentucky,5/5/2022,1
2282,28,Male,Kansas,10/1/2023,0
2283,18,Male,Idaho,10/12/2023,0
2284,44,Male,Ohio,30/11/2022,0
2285,32,Male,Iowa,6/7/2022,0
2286,34,Male,Michigan,21/4/2023,0
2287,67,Male,South Dakota,8/6/2022,1
2288,66,Male,Nebraska,2/11/2022,0
2289,28,Male,California,10/2/2022,1
2290,70,Male,Nevada,13/2/2022,1
2291,37,Male,Kansas,29/5/2022,1
2292,28,Male,Ohio,31/12/2022,0
2293,43,Male,Vermont,16/9/2022,0
2294,37,Male,Georgia,27/12/2023,0
2295,54,Male,Maryland,6/10/2023,0
2296,50,Male,Connecticut,28/7/2023,0
2297,46,Male,Washington,4/6/2023,0
2298,60,Male,California,11/5/2022,1
2299,40,Male,Montana,31/5/2022,1
2300,64,Male,Idaho,4/2/2023,0
2301,18,Male,Pennsylvania,28/11/2022,0
2302,37,Male,Maine,25/11/2023,0
2303,36,Male,Montana,31/5/2022,1
2304,51,Male,New Jersey,18/3/2022,1
2305,26,Male,Louisiana,29/6/2023,0
2306,68,Male,Maine,29/1/2022,1
2307,27,Male,Florida,24/11/2022,0
2308,28,Male,Missouri,21/12/2022,0
2309,49,Male,North Dakota,29/9/2023,0
2310,70,Male,Connecticut,25/1/2022,1
2311,30,Male,Virginia,12/8/2023,0
2312,27,Male,Montana,22/10/2022,0
2313,19,Male,Vermont,2/7/2022,0
2314,64,Male,Georgia,24/8/2023,0
2315,42,Male,Virginia,31/8/2022,0
2316,69,Male,Vermont,27/6/2023,0
2317,28,Male,Montana,15/1/2022,1
2318,47,Male,New Jersey,9/5/2022,1
2319,69,Male,Wyoming,13/4/2022,1
2320,56,Male,Maine,9/5/2022,1
2321,28,Male,New Mexico,22/7/2023,0
2322,50,Male,Colorado,1/11/2022,0
2323,39,Male,Connecticut,19/7/2022,0
2324,35,Male,Maryland,18/6/2023,0
2325,59,Male,Oregon,14/8/2022,0
2326,44,Male,New York,11/12/2022,0
2327,66,Male,Oklahoma,11/2/2022,1
2328,20,Male,Alabama,3/9/2023,0
2329,45,Male,North Dakota,11/8/2022,0
2330,49,Male,Nebraska,18/12/2022,0
2331,60,Male,Arizona,11/6/2023,0
2332,61,Male,Illinois,2/5/2022,1
2333,36,Male,South Carolina,4/2/2023,0
2334,33,Male,Kansas,29/9/2023,0
2335,49,Male,Kansas,12/2/2022,1
2336,31,Male,Idaho,19/4/2023,0
2337,19,Male,California,20/6/2022,0
2338,39,Male,North Dakota,11/8/2022,0
2339,66,Male,Georgia,22/12/2022,0
2340,25,Male,Illinois,13/2/2022,1
2341,63,Male,Delaware,14/7/2022,0
2342,56,Male,Connecticut,28/4/2023,0
2343,20,Male,Tennessee,29/5/2023,0
2344,58,Male,Maryland,11/9/2023,0
2345,34,Male,Rhode Island,10/7/2022,0
2346,28,Male,New York,19/12/2022,0
2347,22,Male,New Mexico,21/4/2023,0
2348,37,Male,California,21/1/2023,0
2349,54,Male,Maine,5/12/2023,0
2350,65,Male,New York,11/5/2022,1
2351,57,Male,Hawaii,24/9/2022,0
2352,38,Male,New Hampshire,27/4/2023,0
2353,70,Male,Nebraska,8/8/2023,0
2354,56,Male,Montana,16/10/2022,0
2355,56,Male,Wisconsin,24/8/2023,0
2356,22,Male,Tennessee,19/3/2022,1
2357,57,Male,Montana,18/12/2022,0
2358,53,Male,Michigan,23/6/2022,0
2359,53,Male,Texas,9/10/2022,0
2360,19,Male,Pennsylvania,8/10/2023,0
2361,49,Male,New York,1/9/2023,0
2362,44,Male,Alabama,21/10/2022,0
2363,27,Male,Virginia,17/7/2022,0
2364,60,Male,Pennsylvania,30/6/2023,0
2365,62,Male,Mississippi,8/7/2022,0
2366,52,Male,Wyoming,22/5/2023,0
2367,30,Male,New Mexico,21/9/2022,0
2368,66,Male,North Dakota,3/9/2023,0
2369,29,Male,New Jersey,26/9/2022,0
2370,24,Male,Vermont,26/10/2022,0
2371,51,Male,Alaska,2/11/2023,0
2372,67,Male,Indiana,6/11/2022,0
2373,50,Male,Alabama,30/10/2022,0
2374,37,Male,Michigan,1/10/2023,0
2375,69,Male,Washington,18/9/2023,0
2376,60,Male,Virginia,2/12/2022,0
2377,21,Male,Tennessee,19/5/2022,1
2378,44,Male,South Dakota,19/4/2023,0
2379,26,Male,New Hampshire,25/3/2022,1
2380,40,Male,South Dakota,8/11/2023,0
2381,41,Male,Pennsylvania,24/6/2022,0
2382,62,Male,Wisconsin,21/3/2022,1
2383,39,Male,California,2/7/2023,0
2384,53,Male,Rhode Island,5/3/2022,1
2385,24,Male,Alabama,22/3/2022,1
2386,41,Male,Oklahoma,31/8/2023,0
2387,19,Male,Illinois,8/9/2022,0
2388,36,Male,Tennessee,1/6/2023,0
2389,21,Male,Alabama,16/8/2022,0
2390,25,Male,Kansas,5/3/2022,1
2391,65,Male,Arizona,18/5/2023,0
2392,42,Male,Michigan,23/10/2022,0
2393,40,Male,Missouri,29/8/2023,0
2394,58,Male,Louisiana,18/6/2022,0
2395,40,Male,Connecticut,10/1/2023,0
2396,62,Male,Connecticut,23/2/2023,0
2397,38,Male,Oregon,3/7/2022,0
2398,37,Male,West Virginia,24/10/2023,0
2399,65,Male,Florida,27/2/2022,1
2400,55,Male,New Hampshire,21/4/2022,1
2401,43,Male,Oregon,26/4/2022,1
2402,43,Male,Oregon,14/6/2023,0
2403,45,Male,Utah,7/7/2023,0
2404,64,Male,Missouri,27/4/2023,0
2405,28,Male,West Virginia,30/3/2022,1
2406,69,Male,California,1/6/2022,1
2407,54,Male,California,6/9/2023,0
2408,52,Male,Illinois,21/12/2023,0
2409,23,Male,Hawaii,29/5/2023,0
2410,26,Male,Washington,15/9/2022,0
2411,48,Male,Wisconsin,29/3/2022,1
2412,49,Male,Virginia,7/10/2022,0
2413,53,Male,Oregon,3/7/2022,0
2414,69,Male,Pennsylvania,28/7/2022,0
2415,26,Male,Virginia,21/1/2022,1
2416,21,Male,Hawaii,13/4/2022,1
2417,59,Male,Nebraska,22/7/2023,0
2418,21,Male,Alaska,16/1/2023,0
2419,22,Male,Michigan,4/2/2023,0
2420,26,Male,North Carolina,23/7/2022,0
2421,41,Male,North Carolina,12/3/2022,1
2422,37,Male,Minnesota,6/6/2023,0
2423,30,Male,Georgia,6/11/2023,0
2424,49,Male,West Virginia,5/12/2022,0
2425,49,Male,Delaware,12/8/2022,0
2426,58,Male,North Dakota,20/6/2023,0
2427,70,Male,Florida,1/12/2023,0
2428,27,Male,Oregon,23/12/2022,0
2429,65,Male,Idaho,15/5/2023,0
2430,57,Male,Virginia,22/10/2023,0
2431,20,Male,North Dakota,9/10/2023,0
2432,34,Male,Alabama,7/11/2022,0
2433,59,Male,Hawaii,3/9/2023,0
2434,54,Male,Oregon,21/8/2022,0
2435,36,Male,Utah,23/12/2023,0
2436,21,Male,Hawaii,17/8/2023,0
2437,52,Male,Connecticut,11/8/2023,0
2438,43,Male,Wyoming,24/12/2023,0
2439,32,Male,Delaware,6/10/2022,0
2440,55,Male,Arkansas,25/8/2023,0
2441,31,Male,Indiana,13/3/2022,1
2442,45,Male,California,16/2/2023,0
2443,53,Male,Wyoming,10/6/2022,1
2444,24,Male,South Dakota,6/4/2023,0
2445,47,Male,West Virginia,30/11/2022,0
2446,63,Male,Tennessee,13/8/2022,0
2447,38,Male,Alaska,20/1/2022,1
2448,59,Male,South Dakota,6/3/2022,1
2449,54,Male,Tennessee,31/10/2022,0
2450,26,Male,Alabama,7/9/2022,0
2451,68,Male,North Carolina,7/4/2022,1
2452,41,Male,Oklahoma,14/10/2022,0
2453,68,Male,New York,7/8/2023,0
2454,21,Male,Iowa,9/12/2022,0
2455,32,Male,Alaska,16/9/2022,0
2456,20,Male,Alaska,14/4/2022,1
2457,59,Male,Nebraska,19/7/2023,0
2458,53,Male,Delaware,22/4/2023,0
2459,66,Male,Texas,28/1/2023,0
2460,47,Male,Missouri,8/5/2022,1
2461,58,Male,Maine,30/8/2022,0
2462,28,Male,Pennsylvania,23/4/2022,1
2463,68,Male,Missouri,24/3/2023,0
2464,60,Male,Mississippi,1/4/2023,0
2465,47,Male,Hawaii,25/9/2023,0
2466,18,Male,Texas,15/5/2023,0
2467,32,Male,South Dakota,15/10/2022,0
2468,27,Male,New Jersey,3/11/2023,0
2469,65,Male,Connecticut,23/9/2023,0
2470,68,Male,Maryland,16/9/2022,0
2471,55,Male,Arizona,17/1/2022,1
2472,30,Male,Oklahoma,7/3/2023,0
2473,24,Male,Utah,28/1/2022,1
2474,57,Male,Arkansas,18/8/2022,0
2475,23,Male,North Carolina,3/1/2023,0
2476,69,Male,California,23/12/2022,0
2477,60,Male,Colorado,8/7/2022,0
2478,25,Male,California,21/12/2023,0
2479,18,Male,Vermont,25/4/2023,0
2480,37,Male,Kansas,7/3/2023,0
2481,61,Male,Ohio,27/2/2022,1
2482,41,Male,New Jersey,16/9/2023,0
2483,69,Male,Arizona,24/8/2022,0
2484,32,Male,Arizona,25/12/2023,0
2485,60,Male,New Hampshire,15/1/2023,0
2486,43,Male,Louisiana,25/11/2022,0
2487,61,Male,Texas,4/2/2022,1
2488,57,Male,Montana,26/2/2023,0
2489,56,Male,New Hampshire,22/7/2022,0
2490,66,Male,South Dakota,21/12/2023,0
2491,52,Male,Montana,6/4/2022,1
2492,63,Male,North Carolina,28/4/2023,0
2493,50,Male,South Dakota,12/2/2022,1
2494,21,Male,Maine,27/1/2022,1
2495,42,Male,Oklahoma,30/7/2023,0
2496,40,Male,Nebraska,22/8/2022,0
2497,67,Male,Illinois,18/6/2023,0
2498,35,Male,Colorado,21/11/2022,0
2499,18,Male,Massachusetts,29/12/2022,0
2500,52,Male,Louisiana,1/12/2023,0
2501,59,Male,Massachusetts,1/3/2023,0
2502,49,Male,West Virginia,20/10/2022,0
2503,46,Male,Idaho,8/5/2022,1
2504,69,Male,Ohio,13/12/2022,0
2505,56,Male,Rhode Island,8/3/2022,1
2506,27,Male,Illinois,31/7/2022,0
2507,57,Male,New York,22/9/2023,0
2508,58,Male,Louisiana,6/1/2023,0
2509,23,Male,California,28/2/2022,1
2510,19,Male,Washington,31/3/2023,0
2511,40,Male,South Dakota,3/5/2023,0
2512,54,Male,Idaho,19/1/2022,1
2513,50,Male,North Dakota,16/2/2023,0
2514,69,Male,Washington,4/10/2023,0
2515,42,Male,Alaska,5/7/2022,0
2516,37,Male,Kansas,15/6/2022,1
2517,46,Male,Utah,23/3/2023,0
2518,64,Male,Wyoming,30/7/2022,0
2519,20,Male,Maine,25/12/2022,0
2520,40,Male,Michigan,21/9/2022,0
2521,64,Male,Illinois,27/3/2023,0
2522,29,Male,Minnesota,26/12/2022,0
2523,20,Male,Massachusetts,24/9/2023,0
2524,43,Male,New Jersey,10/12/2022,0
2525,60,Male,Kansas,30/4/2023,0
2526,39,Male,Kentucky,18/1/2023,0
2527,47,Male,Rhode Island,14/2/2022,1
2528,19,Male,Illinois,27/2/2022,1
2529,52,Male,Alabama,24/6/2022,0
2530,34,Male,Tennessee,30/5/2022,1
2531,25,Male,Massachusetts,13/5/2022,1
2532,43,Male,Texas,14/1/2022,1
2533,55,Male,Nebraska,21/6/2022,0
2534,66,Male,Pennsylvania,7/6/2023,0
2535,41,Male,Virginia,8/4/2023,0
2536,47,Male,Vermont,29/9/2023,0
2537,51,Male,Oklahoma,22/5/2023,0
2538,44,Male,Maine,28/7/2022,0
2539,18,Male,New Jersey,17/8/2023,0
2540,33,Male,Massachusetts,4/10/2023,0
2541,24,Male,New Jersey,13/10/2022,0
